year,School,Label,AOL,Pupils,Provider,subject,course_name,course_code,school_id
14,Down High School,A,ST,12,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,4410085
14,Limavady Grammar School,A,ST,11,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,2410048
14,Coleraine Grammar School,A,ST,7,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,3420317
14,St Ronan's College,A,ST,7,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5420314
14,St Patrick's Grammar (Armagh),A,ST,7,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5420268
14,Wallace High School,A,ST,14,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,4420051
14,Banbridge Academy,A,ST,16,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5410013
14,Grosvenor Grammar School,A,ST,14,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,1410079
14,"Royal School, Armagh",A,ST,8,Collaboration with other school,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5420263
14,Dromore High,A,ST,9,Collaboration with other school,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5210064
14,St Patrick's Academy (Dungannon),A,ST,11,Collaboration with other school,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5420304
14,St Patrick's College (Banbridge),A,ST,1,Collaboration with other school,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5230076
14,St Colman's College,A,ST,3,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5420062
14,Lumen Christi College,A,ST,15,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,2420287
14,Christian Brothers Grammar (Omagh),A,ST,9,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,2420064
14,Slemish College,A,ST,14,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,3260289
14,St Louise's Comprehensive College,A,ST,4,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,1230053
14,Our Lady's Grammar School,A,ST,5,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5420060
14,Loreto College,A,ST,7,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,3420034
14,St Mary's Grammar School,A,ST,5,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,3420080
14,Colaiste Feirste,A,ST,9,Own School,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,1240291
14,St Patrick's High (Keady),A,ST,1,Collaboration with other school,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5230187
14,St Catherine's College,A,ST,2,Collaboration with other school,ICT,CCEA Level 3 Advanced GCE in Software Systems Development,601/8914/9,5230218
14,Breda Academy,A,LLW,12,Own School,ICT,OCN NI Level 3 Diploma in Information Technology Applications,601/8844/3,4210316
14,St Malachy's High School (Castlewellan),A,LLW,8,Own School,ICT,OCN NI Level 3 Diploma in Information Technology Applications,601/8844/3,4230211
14,St Genevieve's High,A,ST,24,Own School,ICT,OCR Level 3 Cambridge Technical Diploma in IT (QCF),600/4231/X,1230155
14,St Patrick's College,A,ST,7,Own School,ICT,OCR Level 3 Cambridge Technical Diploma in IT (QCF),600/4231/X,3230084
14,St Joseph's Grammar School,A,ST,17,Own School,ICT,OCR Level 3 Cambridge Technical Diploma in IT (QCF),600/4231/X,5420073
14,St Malachy's High School (Castlewellan),A,ST,5,Own School,ICT,OCR Level 3 Cambridge Technical Extended Certificate in IT,601/7098/0,4230211
14,St Joseph's College,A,ST,20,Own School,ICT,OCR Level 3 Cambridge Technical Extended Certificate in IT,601/7098/0,1230275
14,Cullybackey College,A,ST,8,Own School,ICT,OCR Level 3 Cambridge Technical Extended Certificate in IT,601/7098/0,3210172
14,Larne High School,A,ST,8,Own School,ICT,OCR Level 3 Cambridge Technical Extended Certificate in IT,601/7098/0,3210038
14,Strabane Academy,A,ST,8,Own School,ICT,OCR Level 3 Cambridge Technical Extended Certificate in IT,601/7098/0,2410311
14,Oakgrove Integrated College,A,ST,18,Own School,ICT,OCR Level 3 Cambridge Technical Extended Certificate in IT,601/7098/0,2260276
14,Mercy College,A,ST,10,Own School,ICT,OCR Level 3 Cambridge Technical Extended Certificate in IT,601/7098/0,1230104
14,Belfast Model School for Girls,A,ST,31,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT,601/7099/2,1210021
14,Ballycastle High School,A,ST,17,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT,601/7099/2,3210124
14,Cross and Passion College,A,ST,11,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT,601/7099/2,3230227
14,Strangford College,A,ST,15,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT,601/7099/2,4260295
14,Fort Hill Integrated College,A,ST,18,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT,601/7099/2,4250072
14,Magherafelt High School,A,ST,10,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT,601/7099/2,3210035
14,Malone College,A,ST,8,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT,601/7099/2,1260294
14,St Malachy's College,A,ST,17,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,1420030
14,St Killian's College,A,ST,13,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3230310
14,St Paul's High (Bessbrook),A,ST,15,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,5230157
14,North Coast Integrated College,A,ST,12,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3260290
14,St Patrick's Grammar (Downpatrick),A,ST,41,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4420088
14,Blessed Trinity College,A,ST,46,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,1230321
14,St Patrick's Grammar (Armagh),A,ST,10,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,5420268
14,Regent House,A,ST,18,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4410063
14,Parkhall College,A,ST,16,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3250207
14,St Ronan's College,A,ST,22,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,5420314
14,Carrickfergus Academy,A,ST,27,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3210323
14,Sperrin Integrated College,A,ST,4,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3260303
14,St Mark's High,A,ST,38,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,5230135
14,St Pius X College,A,ST,25,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3230168
14,St Columb's College,A,ST,18,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2420054
14,St Mary's High School (Downpatrick),A,ST,11,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4230023
14,St Mary's Limavady,A,ST,2,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2230077
14,All Saints College,A,ST,34,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,1230324
14,New-Bridge Integrated College,A,ST,14,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,5260285
14,St Louis' Grammar School,A,ST,18,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,5420045
14,Christian Brothers Grammar (Omagh),A,ST,10,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2420064
14,St Louise's Comprehensive College,A,ST,33,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,1230053
14,De La Salle College,A,ST,32,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,1230182
14,Assumption Grammar School,A,ST,7,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4420086
14,St Mary's High (Newry),A,ST,13,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,5230108
14,St Dominic's Grammar School for Girls,A,ST,7,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,1420029
14,Edmund Rice College,A,ST,30,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3230203
14,St Patrick's College (Dungiven),A,ST,13,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2230144
14,St Cecilia's College,A,ST,25,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2230188
14,Carrickfergus Grammar School,A,ST,1,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3410098
14,St Colman's High School,A,ST,8,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4230161
14,Loreto College,A,ST,19,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3420034
14,St Conor's College,A,ST,8,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3230318
14,De La Salle High School,A,ST,4,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4230224
14,Priory Integrated College,A,ST,19,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4250024
14,Abbey Community College,A,ST,24,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,3210313
14,Bangor Academy & Sixth Form College,A,ST,61,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,4210296
14,Lisneal College,A,ST,11,Own School,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2210306
14,Limavady High School,A,ST,1,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2210302
14,Gaelcholaiste Dhoire,A,ST,1,Collaboration with other school,ICT,OCR Level 3 Cambridge Technical Introductory Diploma in IT (QCF),600/4623/5,2240319
14,Royal Belfast Academical Institution,A,ST,7,Own School,ICT,Pearson BTEC Level 3 Diploma in IT (QCF),500/9150/5,1420027
14,Belfast Boys' Model School,A,ST,16,Own School,ICT,Pearson BTEC Level 3 National Diploma in Information Technology,603/0455/8,1210022
14,Banbridge High,A,ST,6,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,5210047
14,Down High School,A,ST,10,FE,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,4410085
14,Castlederg High,A,ST,3,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,2210065
14,Coleraine Grammar School,A,ST,13,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,3420317
14,Cookstown High,A,ST,8,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,5210230
14,St Ciaran's College,A,ST,11,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,5230152
14,Dunclug College,A,ST,19,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,3210208
14,St Louis' Grammar School,A,ST,16,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,3420010
14,St Columbanus' College,A,ST,12,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,4230107
14,Bangor Grammar School,A,ST,4,FE,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,4420015
14,Glastry College,A,ST,13,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,4210046
14,Antrim Grammar School,A,ST,12,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,3410209
14,Glengormley High School,A,ST,16,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,3210202
14,Cambridge House Grammar School,A,ST,13,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,3410297
14,Christian Brothers' Abbey Grammar School,A,ST,17,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,5420059
14,Ashfield Girls' High School,A,ST,17,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,1210014
14,Lagan College,A,ST,18,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,4260255
14,Newry High,A,ST,2,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,5210186
14,St Patrick's College (Banbridge),A,ST,9,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,5230076
14,Victoria College,A,ST,10,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,1420264
14,Slemish College,A,ST,15,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,3260289
14,Foyle College,A,ST,13,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,2420229
14,Breda Academy,A,ST,15,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,4210316
14,Hazelwood Integrated College,A,ST,30,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,1260269
14,St Mary's Christian Brothers' Grammar School,A,ST,11,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,1420021
14,Belfast Boys' Model School,A,ST,8,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,1210022
14,St Michael's Grammar (Enniskillen),A,ST,17,Own School,ICT,Pearson BTEC Level 3 National Extended Certificate in Information Technology,601/7575/8,2420043
14,Wellington College,A,ST,8,Own School,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,1410270
14,Ashfield Boys' High School,A,ST,37,Own School,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,1210015
14,St Joseph's Boys' School,A,ST,27,Collaboration with other school,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,2230131
14,Lisnagarvey High School,A,ST,19,Own School,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,4210051
14,Ulidia Integrated College,A,ST,11,Own School,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,3260299
14,St Mary's College (Derry),A,ST,2,Collaboration with other school,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,2230081
14,Royal Belfast Academical Institution,A,ST,16,Own School,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,1420027
14,Devenish College,A,ST,16,Own School,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,2210312
14,St Joseph's College (Enniskillen),A,ST,6,Collaboration with other school,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,2230100
14,Sacred Heart College,A,ST,27,Own School,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,2230298
14,Erne Integrated College,A,ST,2,Collaboration with other school,ICT,Pearson Edexcel BTEC Level 3 Subsidiary Diploma In IT (QCF),500/9147/5,2260280
14,St Brigid's College (Derry),A,ST,11,Own School,ICT,WJEC Level 3 Advanced GCE in Information and Communication Technology,603/2152/0,2230225
14,Larne Grammar School,A,ST,39,Own School,ICT,WJEC Level 3 Advanced GCE in Information and Communication Technology,603/2152/0,3420046
11,Sullivan Upper School,A,ST,25,Own School,Computer Studies,AQA Level 1 Level 2 GCSE (9-1) in Computer Science,601/8301/9,4420044
11,St Patrick's Grammar (Downpatrick),A,ST,20,Own School,Computer Studies,AQA Level 1 Level 2 GCSE (9-1) in Computer Science,601/8301/9,4420088
11,Cross and Passion College,A,ST,9,Collaboration with other school,Computer Studies,AQA Level 1 Level 2 GCSE (9-1) in Computer Science,601/8301/9,3230227
11,"Royal School, Dungannon",A,ST,27,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,5420260
11,Banbridge Academy,A,ST,27,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,5410013
11,Belfast Model School for Girls,A,ST,107,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,1210021
11,St Colman's College,A,ST,15,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,5420062
11,"Our Lady and St Patrick's College, Knock",A,ST,26,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,4420259
11,St Louis' Grammar School,A,ST,32,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,3420010
11,Belfast High School,A,ST,23,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,3420077
11,Belfast Royal Academy,A,ST,58,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,1420028
11,St Mary's Christian Brothers' Grammar School,A,ST,17,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,1420021
11,Rathmore,A,ST,45,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,1420095
11,St Killian's College,A,ST,16,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,3230310
11,St Malachy's College,A,ST,26,Own School,Computer Studies,WJEC Eduqas Level 1 Level 2 GCSE (9-1) in Computer Science,601/8291/X,1420030
11,Lagan College,A,ST,22,Own School,Computer Studies,WJEC Eduqas Level 1 Level 2 GCSE (9-1) in Computer Science,601/8291/X,4260255
11,Antrim Grammar School,A,ST,21,Own School,Computer Studies,WJEC Eduqas Level 1 Level 2 GCSE (9-1) in Computer Science,601/8291/X,3410209
11,St Malachy's High School (Castlewellan),A,ST,14,Own School,Computer Studies,WJEC Eduqas Level 1 Level 2 GCSE (9-1) in Computer Science,601/8291/X,4230211
12,Sullivan Upper School,A,ST,40,Own School,Computer Studies,AQA Level 1 Level 2 GCSE (9-1) in Computer Science,601/8301/9,4420044
12,Ballycastle High School,A,ST,16,Collaboration with other school,Computer Studies,AQA Level 1 Level 2 GCSE (9-1) in Computer Science,601/8301/9,3210124
12,Bangor Grammar School,A,ST,24,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,4420015
12,Rathmore,A,ST,35,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,1420095
12,"Royal School, Dungannon",A,ST,17,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,5420260
12,Banbridge Academy,A,ST,25,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,5410013
12,St Colman's College,A,ST,11,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,5420062
12,"Our Lady and St Patrick's College, Knock",A,ST,29,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,4420259
12,St Louis' Grammar School,A,ST,21,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,3420010
12,Belfast High School,A,ST,19,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,3420077
12,Belfast Royal Academy,A,ST,52,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,1420028
12,Belfast Model School for Girls,A,ST,35,Own School,Computer Studies,OCR Level 1 Level 2 GCSE (9-1) in Computer Science,601/8355/X,1210021
12,St Malachy's College,A,ST,40,Own School,Computer Studies,WJEC Eduqas Level 1 Level 2 GCSE (9-1) in Computer Science,601/8291/X,1420030
12,Antrim Grammar School,A,ST,16,Own School,Computer Studies,WJEC Eduqas Level 1 Level 2 GCSE (9-1) in Computer Science,601/8291/X,3410209
12,Lagan College,A,ST,15,Own School,Computer Studies,WJEC Eduqas Level 1 Level 2 GCSE (9-1) in Computer Science,601/8291/X,4260255
13,Methodist College,G,ST,8,Own School,Computer Studies,AQA Level 3 Advanced GCE in Computer Science,601/4569/9,1420022
13,Sullivan Upper School,G,ST,12,Own School,Computer Studies,AQA Level 3 Advanced GCE in Computer Science,601/4569/9,4420044
13,Dalriada School,G,ST,15,Own School,Computer Studies,AQA Level 3 Advanced GCE in Computer Science,601/4569/9,3420012
13,"Royal School, Dungannon",G,ST,5,Own School,Computer Studies,OCR Level 3 Advanced GCE in Computer Science,601/4911/5,5420260
13,St Mary's Christian Brothers' Grammar School,G,ST,10,Own School,Computer Studies,OCR Level 3 Advanced GCE in Computer Science,601/4911/5,1420021
13,Bangor Grammar School,G,ST,12,Own School,Computer Studies,OCR Level 3 Advanced GCE in Computer Science,601/4911/5,4420015
13,Christian Brothers' Abbey Grammar School,G,ST,9,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,5420059
13,Portadown College,G,ST,8,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,5410067
13,Belfast High School,G,ST,7,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,3420077
13,St Louis' Grammar School,G,ST,17,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,3420010
13,Royal Belfast Academical Institution,G,ST,13,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,1420027
13,Ballyclare High School (Grammar),G,ST,5,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,3410008
13,Antrim Grammar School,G,ST,5,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,3410209
13,"Our Lady and St Patrick's College, Knock",G,ST,12,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,4420259
13,Rathmore,G,ST,15,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,1420095
13,Assumption Grammar School,G,ST,5,Own School,Computer Studies,WJEC Level 3 Advanced Subsidiary GCE in Computer Science,601/5391/X,4420086
14,Sullivan Upper School,G,ST,4,Own School,Computer Studies,AQA Level 3 Advanced GCE in Computer Science,601/4569/9,4420044
14,Dalriada School,G,ST,3,Own School,Computer Studies,AQA Level 3 Advanced GCE in Computer Science,601/4569/9,3420012
14,St Patrick's Grammar (Downpatrick),G,ST,3,Own School,Computer Studies,AQA Level 3 Advanced GCE in Computer Science,601/4569/9,4420088
14,"Royal School, Dungannon",G,ST,4,Own School,Computer Studies,OCR Level 3 Advanced GCE in Computer Science,601/4911/5,5420260
14,St Mary's Christian Brothers' Grammar School,G,ST,19,Own School,Computer Studies,OCR Level 3 Advanced GCE in Computer Science,601/4911/5,1420021
14,Bangor Grammar School,G,ST,7,Own School,Computer Studies,OCR Level 3 Advanced GCE in Computer Science,601/4911/5,4420015
14,Antrim Grammar School,G,ST,1,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,3410209
14,Christian Brothers' Abbey Grammar School,G,ST,9,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,5420059
14,Assumption Grammar School,G,ST,4,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,4420086
14,"Our Lady and St Patrick's College, Knock",G,ST,16,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,4420259
14,Ballyclare High School (Grammar),G,ST,7,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,3410008
14,Portadown College,G,ST,12,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,5410067
14,St Louis' Grammar School,G,ST,11,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,3420010
14,Rathmore,G,ST,8,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,1420095
14,Campbell College,G,ST,4,Collaboration with other school,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,1420020
14,Royal Belfast Academical Institution,G,ST,13,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,1420027
14,Belfast High School,G,ST,5,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,3420077
14,Strathearn School,G,ST,1,Collaboration with other school,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,1420089
14,Aquinas Grammar,G,ST,10,Own School,Computer Studies,WJEC Level 3 Advanced GCE in Computer Science,601/5345/3,1420277
